,CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
52613,277093,240031,6.0,2014,1,S,6.2,6.2,6.2,11,Q3
52614,276739,240031,6.0,2014,1,S,5.8,5.8,5.8,11,Q3
52615,276736,240031,6.0,2014,1,S,6.6,6.6,6.6,11,Q3
52616,276787,240031,6.0,2014,1,S,6.6,6.6,6.6,11,Q3
52617,275012,240031,6.0,2014,1,S,5.4,5.4,5.4,11,Q3
52618,258937,240043,4.5,2014,1,S,6.2,6.2,6.2,12,Q4
52619,244005,240172,6.0,2014,1,S,6.2,6.2,6.2,13,Q7
52620,228958,240172,6.0,2014,1,S,5.3,5.3,5.3,41,Q7
52621,250255,240172,6.0,2014,1,S,5.5,5.5,5.5,41,Q7
52622,259108,240043,4.5,2014,1,S,5.0,5.0,5.0,23,Q4
52623,260382,240043,4.5,2014,1,S,7.1,7.1,7.1,23,Q4
52624,261151,240043,4.5,2014,1,S,6.4,6.4,6.4,13,Q4
52626,246123,240053,6.0,2013,2,S,5.6,5.6,5.6,13,Q5
52627,245932,240053,6.0,2013,2,S,5.0,5.0,5.0,13,Q5
52628,250540,240043,4.5,2014,1,S,5.5,5.5,5.5,10,Q4
52629,245865,240043,4.5,2014,1,S,6.3,6.3,6.3,21,Q4
52630,261401,240043,4.5,2014,1,S,6.0,6.0,6.0,21,Q4
52631,244290,240043,4.5,2014,1,S,6.4,6.4,6.4,31,Q4
52632,260592,240043,4.5,2014,1,S,5.9,5.9,5.9,43,Q4
52633,258489,240043,4.5,2014,1,S,6.4,6.4,6.4,32,Q4
52634,278737,240053,6.0,2013,2,N,3.3,3.3,3.3,30,Q5
52635,281299,240053,6.0,2013,2,N,3.1,3.1,3.1,30,Q5
52636,232335,240053,6.0,2013,2,S,5.6,5.6,5.6,30,Q5
52637,229635,240053,6.0,2013,2,S,6.1,6.1,6.1,30,Q5
52638,276239,240031,6.0,2014,1,S,5.4,5.4,5.4,21,Q3
52639,258713,240031,6.0,2014,1,N,3.7,3.7,3.7,22,Q3
52641,274958,240031,6.0,2014,1,S,6.3,6.3,6.3,11,Q3
52642,274252,240031,6.0,2014,1,S,6.4,6.4,6.4,12,Q3
52643,258784,240031,6.0,2014,1,N,2.8,2.8,2.8,12,Q3
52645,278050,240031,6.0,2014,1,S,5.3,5.3,5.3,21,Q3
52646,279025,240031,6.0,2014,1,S,5.4,5.4,5.4,21,Q3
52647,265086,240031,6.0,2014,1,N,4.1,4.1,4.1,21,Q3
52648,258846,240031,6.0,2014,1,S,5.0,5.0,5.0,21,Q3
52649,278190,240031,6.0,2014,1,S,6.4,6.4,6.4,22,Q3
52650,274298,240031,6.0,2014,1,S,8.1,8.1,8.1,22,Q3
52651,249953,240043,4.5,2014,1,S,5.0,5.0,5.0,32,Q4
52652,259789,240043,4.5,2014,1,S,6.6,6.6,6.6,32,Q4
52653,229180,240031,6.0,2014,1,N,4.0,4.0,4.0,10,Q3
52654,260988,240031,6.0,2014,1,S,5.1,5.1,5.1,10,Q3
52655,245509,240031,6.0,2014,1,N,3.7,3.7,3.7,20,Q3
52656,261895,240031,6.0,2014,1,N,4.6,4.6,4.6,20,Q3
52657,250824,240031,6.0,2014,1,N,2.5,2.5,2.5,20,Q3
52658,245776,240053,6.0,2013,2,S,4.2,4.2,5.0,22,Q5
52659,227742,240053,6.0,2013,2,N,2.7,2.7,2.7,20,Q5
52660,262673,240053,6.0,2013,2,N,2.9,2.9,2.9,20,Q5
52661,262287,240172,6.0,2014,1,S,5.7,5.7,5.7,21,Q7
52662,275659,240031,6.0,2014,1,S,5.6,5.6,5.6,12,Q3
52663,260267,240031,6.0,2014,1,N,1.1,1.1,1.1,12,Q3
52664,275082,240031,6.0,2014,1,N,3.0,3.0,3.0,12,Q3
52665,277001,240031,6.0,2014,1,S,5.4,5.4,5.4,12,Q3
52666,243702,240053,6.0,2013,2,S,5.1,5.1,5.1,30,Q5
52667,245234,240053,6.0,2013,2,N,0.9,0.9,0.9,11,Q5
52668,244342,240053,6.0,2013,2,N,4.0,4.0,4.0,11,Q5
52669,243773,240172,6.0,2014,1,S,5.9,5.9,5.9,23,Q7
52670,243556,240172,6.0,2014,1,S,4.8,4.8,5.0,23,Q7
52671,243454,240172,6.0,2014,1,N,3.2,3.2,3.2,13,Q7
52672,275319,240031,6.0,2014,1,S,6.3,6.3,6.3,11,Q3
52673,277375,240031,6.0,2014,1,S,6.5,6.5,6.5,11,Q3
52674,275027,240031,6.0,2014,1,S,6.6,6.6,6.6,11,Q3
52675,275174,240031,6.0,2014,1,S,6.7,6.7,6.7,31,Q3
52676,274716,240031,6.0,2014,1,S,5.6,5.6,5.6,32,Q3
52677,278072,240031,6.0,2014,1,S,6.3,6.3,6.3,41,Q3
52678,280241,240031,6.0,2014,1,N,3.9,3.9,3.9,41,Q3
52679,274148,240031,6.0,2014,1,S,6.2,6.2,6.2,41,Q3
52680,276857,240031,6.0,2014,1,N,1.4,1.4,1.4,41,Q3
