CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
227639,240044,3.0,2011,2,S,8.4,8.4,8.4,22,Q4
227096,240044,3.0,2011,2,S,7.2,7.2,7.2,23,Q4
228615,240044,3.0,2011,2,S,9.0,9.0,9.0,24,Q4
229242,240044,3.0,2011,2,S,9.0,9.0,9.0,24,Q4
227825,240033,4.5,2011,2,S,5.2,5.2,5.2,20,Q3
228099,240033,4.5,2011,2,S,4.3,4.3,5.0,20,Q3
228432,240033,4.5,2011,2,N,0.0,0.0,0.0,20,Q3
228436,240033,4.5,2011,2,S,4.4,4.4,5.0,20,Q3
228571,240033,4.5,2011,2,S,7.1,7.1,7.1,30,Q3
230843,240033,4.5,2011,2,S,7.0,7.0,7.0,20,Q3
227779,240043,4.5,2011,2,S,6.5,6.5,6.5,33,Q4
226774,240043,4.5,2011,2,S,7.6,7.6,7.6,41,Q4
227887,240044,3.0,2011,2,S,7.5,7.5,7.5,32,Q4
228164,240044,3.0,2011,2,S,7.8,7.8,7.8,32,Q4
227021,240132,4.5,2011,2,S,6.3,6.3,6.3,32,Q3
228623,240132,4.5,2011,2,S,6.7,6.7,6.7,32,Q3
229447,240044,3.0,2011,2,S,7.5,7.5,7.5,32,Q4
230310,240044,3.0,2011,2,S,8.3,8.3,8.3,32,Q4
226499,240044,3.0,2011,2,S,7.5,7.5,7.5,41,Q4
229677,240044,3.0,2011,2,S,6.3,6.3,6.3,42,Q4
243200,240033,4.5,2011,2,N,4.6,4.6,4.6,40,Q3
243374,240033,4.5,2011,2,N,3.2,3.2,3.2,40,Q3
228126,240044,3.0,2011,2,S,9.4,9.4,9.4,31,Q4
227947,240033,4.5,2011,2,S,4.2,4.2,5.0,40,Q3
227285,240044,3.0,2011,2,S,9.0,9.0,9.0,43,Q4
251365,240044,3.0,2011,2,S,10.0,10.0,10.0,43,Q4
256160,240044,3.0,2011,2,S,8.0,8.0,8.0,43,Q4
228162,240043,4.5,2011,2,S,6.6,6.6,6.6,23,Q4
227012,240043,4.5,2011,2,N,4.6,4.6,4.6,31,Q4
227064,240043,4.5,2011,2,S,7.3,7.3,7.3,31,Q4
228021,240033,4.5,2011,2,S,6.1,6.1,6.1,40,Q3
228300,240033,4.5,2011,2,S,4.6,4.6,5.0,40,Q3
229890,240043,4.5,2011,2,S,7.5,7.5,7.5,21,Q4
227519,240043,4.5,2011,2,S,7.3,7.3,7.3,22,Q4
231991,240043,4.5,2011,2,S,6.5,6.5,6.5,22,Q4
227301,240043,4.5,2011,2,S,5.3,5.3,5.3,23,Q4
227665,240031,6.0,2011,2,S,5.8,5.8,5.8,20,Q3
227725,240031,6.0,2011,2,N,3.9,3.9,3.9,20,Q3
228099,240031,6.0,2011,2,S,6.2,6.2,6.2,20,Q3
228324,240031,6.0,2011,2,N,3.7,3.7,3.7,20,Q3
228436,240031,6.0,2011,2,S,5.3,5.3,5.3,20,Q3
228474,240031,6.0,2011,2,S,5.2,5.2,5.2,20,Q3
228736,240031,6.0,2011,2,S,5.3,5.3,5.3,20,Q3
256156,240031,6.0,2011,2,N,0.0,0.0,0.0,20,Q3
226673,240031,6.0,2011,2,S,9.0,9.0,9.0,30,Q3
227801,240042,6.0,2011,2,S,5.6,5.6,5.6,11,Q4
230199,240042,6.0,2011,2,S,6.6,6.6,6.6,11,Q4
227433,240042,6.0,2011,2,S,6.5,6.5,6.5,12,Q4
228017,240043,4.5,2011,2,S,8.4,8.4,8.4,12,Q4
228921,240043,4.5,2011,2,S,9.1,9.1,9.1,12,Q4
226455,240043,4.5,2011,2,S,8.2,8.2,8.2,13,Q4
227637,240406,3.0,2011,2,S,9.2,9.2,9.2,10,Optativa
243513,240406,3.0,2011,2,S,8.3,8.3,8.3,10,Optativa
227285,240043,4.5,2011,2,N,3.8,3.8,3.8,41,Q4
228355,240141,6.0,2011,2,S,7.0,7.0,7.0,12,Q4
243513,240141,6.0,2011,2,S,5.2,5.2,5.2,12,Q4
229108,240141,6.0,2011,2,S,7.3,7.3,7.3,13,Q4
229380,240141,6.0,2011,2,S,8.3,8.3,8.3,13,Q4
227047,240141,6.0,2011,2,S,5.8,5.8,5.8,23,Q4
228005,240141,6.0,2011,2,S,7.2,7.2,7.2,23,Q4
227887,240141,6.0,2011,2,S,5.7,5.7,5.7,24,Q4
229890,240141,6.0,2011,2,S,6.6,6.6,6.6,24,Q4
232054,240141,6.0,2011,2,S,7.0,7.0,7.0,33,Q4
226635,240141,6.0,2011,2,S,6.4,6.4,6.4,34,Q4
227756,240141,6.0,2011,2,S,5.0,5.0,5.0,34,Q4
228880,240141,6.0,2011,2,S,6.7,6.7,6.7,34,Q4
228921,240141,6.0,2011,2,S,8.6,8.6,8.6,11,Q4
229677,240141,6.0,2011,2,S,6.1,6.1,6.1,11,Q4
229827,240141,6.0,2011,2,S,6.4,6.4,6.4,13,Q4
229137,240141,6.0,2011,2,S,8.2,8.2,8.2,14,Q4
227821,240141,6.0,2011,2,S,5.9,5.9,5.9,21,Q4
230310,240141,6.0,2011,2,S,7.3,7.3,7.3,32,Q4
228533,240141,6.0,2011,2,N,4.6,4.6,4.6,33,Q4
226455,240141,6.0,2011,2,S,6.1,6.1,6.1,12,Q4
227701,240141,6.0,2011,2,S,7.8,7.8,7.8,22,Q4
232879,240141,6.0,2011,2,S,5.3,5.3,5.3,22,Q4
229368,240141,6.0,2011,2,N,4.6,4.6,4.6,43,Q4
230992,240141,6.0,2011,2,N,3.6,3.6,3.6,43,Q4
227129,240141,6.0,2011,2,S,6.6,6.6,6.6,44,Q4
227707,240141,6.0,2011,2,S,7.1,7.1,7.1,44,Q4
228637,240141,6.0,2011,2,S,4.7,4.7,5.0,44,Q4
227355,240141,6.0,2011,2,S,6.8,6.8,6.8,42,Q4
227766,240141,6.0,2011,2,S,5.9,5.9,5.9,42,Q4
230302,240141,6.0,2011,2,S,4.1,4.1,5.0,44,Q4
256131,240141,6.0,2011,2,N,0.6,0.6,0.6,44,Q4
230248,240141,6.0,2011,2,N,3.6,3.6,3.6,42,Q4
230684,240141,6.0,2011,2,S,7.4,7.4,7.4,42,Q4
227012,240041,6.0,2011,2,S,5.0,5.0,5.0,30,Q4
227082,240041,6.0,2011,2,S,5.8,5.8,5.8,30,Q4
227095,240041,6.0,2011,2,S,5.1,5.1,5.1,30,Q4
226877,240403,3.0,2011,2,S,8.4,8.4,8.4,20,Optativa
227436,240131,6.0,2011,2,S,6.7,6.7,6.7,20,Q3
228324,240131,6.0,2011,2,N,4.0,4.0,4.0,20,Q3
228708,240133,6.0,2011,2,N,2.1,2.1,2.1,20,Q3
232234,240133,6.0,2011,2,N,3.7,3.7,3.7,20,Q3
239839,240133,6.0,2011,2,S,5.3,5.3,5.3,20,Q3
227728,240403,3.0,2011,2,S,6.1,6.1,6.1,10,Optativa
228573,240403,3.0,2011,2,S,5.8,5.8,5.8,10,Optativa
226495,240131,6.0,2011,2,N,4.5,4.5,4.5,10,Q3
228600,240131,6.0,2011,2,N,3.8,3.8,3.8,10,Q3
230157,240131,6.0,2011,2,S,7.6,7.6,7.6,10,Q3
230302,240131,6.0,2011,2,S,5.2,5.2,5.2,10,Q3
227200,240133,6.0,2011,2,N,1.6,1.6,1.6,10,Q3
227636,240133,6.0,2011,2,S,5.0,5.0,5.0,10,Q3
227742,240133,6.0,2011,2,N,1.9,1.9,1.9,10,Q3
228563,240133,6.0,2011,2,S,5.0,5.0,5.0,10,Q3
247535,240133,6.0,2011,2,N,0.0,0.0,0.0,10,Q3
228027,240032,4.5,2011,2,S,4.6,4.6,5.0,12,Q3
229176,240032,4.5,2011,2,N,4.6,4.6,4.6,12,Q3
232335,240133,6.0,2011,2,N,2.4,2.4,2.4,10,Q3
246587,240131,6.0,2011,2,S,6.6,6.6,6.6,40,Q3
254784,240133,6.0,2011,2,N,3.6,3.6,3.6,10,Q3
231202,240032,4.5,2011,2,S,5.8,5.8,5.8,11,Q3
246587,240032,4.5,2011,2,S,8.5,8.5,8.5,11,Q3
226798,240032,4.5,2011,2,S,5.4,5.4,5.4,21,Q3
227213,240131,6.0,2011,2,S,6.0,6.0,6.0,40,Q3
227231,240131,6.0,2011,2,S,4.7,4.7,5.0,40,Q3
227520,240131,6.0,2011,2,S,5.2,5.2,5.2,40,Q3
227522,240131,6.0,2011,2,S,5.5,5.5,5.5,40,Q3
228021,240131,6.0,2011,2,S,5.2,5.2,5.2,40,Q3
233021,240131,6.0,2011,2,S,5.7,5.7,5.7,40,Q3
239829,240131,6.0,2011,2,N,0.0,0.0,0.0,40,Q3
226464,240032,4.5,2011,2,S,8.0,8.0,8.0,12,Q3
226495,240032,4.5,2011,2,S,5.6,5.6,5.6,12,Q3
227018,240032,4.5,2011,2,S,6.1,6.1,6.1,12,Q3
227036,240032,4.5,2011,2,S,5.2,5.2,5.2,12,Q3
256160,240032,4.5,2011,2,N,0.0,0.0,0.0,41,Q3
243200,240032,4.5,2011,2,N,0.0,0.0,0.0,42,Q3
232295,240133,6.0,2011,2,N,4.0,4.0,4.0,40,Q3
227787,240032,4.5,2011,2,S,6.0,6.0,6.0,31,Q3
228229,240032,4.5,2011,2,S,6.7,6.7,6.7,31,Q3
230353,240032,4.5,2011,2,S,5.4,5.4,5.4,31,Q3
229451,240032,4.5,2011,2,S,6.8,6.8,6.8,41,Q3
227351,240041,6.0,2011,2,S,7.5,7.5,7.5,30,Q4
239828,240041,6.0,2011,2,S,5.0,5.0,5.0,30,Q4
227290,240404,3.0,2011,2,S,7.4,7.4,7.4,10,Optativa
227338,240404,3.0,2011,2,S,8.0,8.0,8.0,10,Optativa
232393,240404,3.0,2011,2,S,7.0,7.0,7.0,10,Optativa
232879,240404,3.0,2011,2,S,7.8,7.8,7.8,10,Optativa
228454,240041,6.0,2011,2,S,8.4,8.4,8.4,20,Q4
229691,240041,6.0,2011,2,S,6.4,6.4,6.4,20,Q4
227290,240041,6.0,2011,2,S,5.8,5.8,5.8,20,Q4
227304,240041,6.0,2011,2,S,6.6,6.6,6.6,20,Q4
227365,240041,6.0,2011,2,S,6.2,6.2,6.2,20,Q4
227859,240405,3.0,2011,2,S,9.0,9.0,9.0,10,Optativa
229072,240405,3.0,2011,2,S,10.0,10.0,10.0,10,Optativa
229451,240405,3.0,2011,2,S,9.5,9.5,9.5,10,Optativa
233021,240405,3.0,2011,2,S,9.2,9.2,9.2,10,Optativa
239847,240405,3.0,2011,2,S,9.0,9.0,9.0,10,Optativa
228015,240041,6.0,2011,2,S,5.9,5.9,5.9,10,Q4
229072,240041,6.0,2011,2,S,8.0,8.0,8.0,10,Q4
230006,240041,6.0,2011,2,S,6.9,6.9,6.9,10,Q4
230199,240041,6.0,2011,2,S,7.2,7.2,7.2,10,Q4
230474,240041,6.0,2011,2,S,7.7,7.7,7.7,10,Q4
247413,240405,3.0,2011,2,S,9.0,9.0,9.0,10,Optativa
227008,240041,6.0,2011,2,S,7.7,7.7,7.7,20,Q4
227047,240041,6.0,2011,2,S,6.7,6.7,6.7,20,Q4
227087,240041,6.0,2011,2,S,5.4,5.4,5.4,20,Q4
227285,240041,6.0,2011,2,N,4.7,4.7,4.7,20,Q4
230686,240041,6.0,2011,2,S,7.8,7.8,7.8,40,Q4
239834,240041,6.0,2011,2,S,5.4,5.4,5.4,40,Q4
247413,240041,6.0,2011,2,S,5.4,5.4,5.4,40,Q4
251365,240041,6.0,2011,2,S,5.9,5.9,5.9,40,Q4
226499,240405,3.0,2011,2,S,9.5,9.5,9.5,10,Optativa
227261,240405,3.0,2011,2,S,9.0,9.0,9.0,10,Optativa
227133,240041,6.0,2011,2,S,9.0,9.0,9.0,10,Q4
227584,240041,6.0,2011,2,S,7.8,7.8,7.8,10,Q4
227755,240041,6.0,2011,2,S,5.0,5.0,5.0,40,Q4
228260,240041,6.0,2011,2,N,4.5,4.5,4.5,40,Q4
228355,240041,6.0,2011,2,S,7.1,7.1,7.1,40,Q4
227994,240133,6.0,2011,2,S,7.2,7.2,7.2,20,Q3
227725,240133,6.0,2011,2,N,1.8,1.8,1.8,20,Q3
227231,240133,6.0,2011,2,N,3.1,3.1,3.1,40,Q3
228268,240133,6.0,2011,2,S,6.0,6.0,6.0,40,Q3
229262,240133,6.0,2011,2,N,3.3,3.3,3.3,40,Q3
228229,240133,6.0,2011,2,S,4.0,4.0,5.0,30,Q3
226679,240133,6.0,2011,2,N,3.7,3.7,3.7,40,Q3
228637,240403,3.0,2011,2,S,7.1,7.1,7.1,20,Optativa
229736,240403,3.0,2011,2,S,7.4,7.4,7.4,20,Optativa
256160,240131,6.0,2011,2,N,0.0,0.0,0.0,20,Q3
227057,240131,6.0,2011,2,S,5.2,5.2,5.2,30,Q3
228383,240131,6.0,2011,2,S,5.7,5.7,5.7,20,Q3
228525,240131,6.0,2011,2,S,4.6,4.6,5.0,20,Q3
228708,240131,6.0,2011,2,S,5.5,5.5,5.5,20,Q3
239834,240131,6.0,2011,2,S,4.7,4.7,5.0,20,Q3
228459,240032,4.5,2011,2,S,5.0,5.0,5.0,21,Q3
228525,240032,4.5,2011,2,S,5.8,5.8,5.8,21,Q3
247546,240032,4.5,2011,2,S,6.5,6.5,6.5,21,Q3
226980,240032,4.5,2011,2,S,5.0,5.0,5.0,22,Q3
228615,240401,3.0,2011,2,S,10.0,10.0,10.0,10,Optativa
232677,240401,3.0,2011,2,N,0.0,0.0,0.0,10,Optativa
228535,240042,6.0,2011,2,S,6.0,6.0,6.0,22,Q4
227480,240042,6.0,2011,2,S,7.0,7.0,7.0,42,Q4
227877,240042,6.0,2011,2,S,8.0,8.0,8.0,42,Q4
228599,240042,6.0,2011,2,N,0.0,0.0,0.0,42,Q4
227620,240033,4.5,2011,2,N,3.4,3.4,3.4,10,Q3
227857,240033,4.5,2011,2,S,5.5,5.5,5.5,10,Q3
228260,240033,4.5,2011,2,N,0.0,0.0,0.0,10,Q3
230666,240042,6.0,2011,2,S,7.0,7.0,7.0,12,Q4
227008,240042,6.0,2011,2,S,5.4,5.4,5.4,22,Q4
227087,240042,6.0,2011,2,S,6.7,6.7,6.7,22,Q4
227300,240042,6.0,2011,2,S,6.5,6.5,6.5,22,Q4
233142,240042,6.0,2011,2,S,5.0,5.0,5.0,42,Q4
227215,240042,6.0,2011,2,S,5.0,5.0,5.0,21,Q4
227301,240042,6.0,2011,2,S,4.5,4.5,5.0,21,Q4
227590,240042,6.0,2011,2,S,6.0,6.0,6.0,21,Q4
228529,240042,6.0,2011,2,S,6.0,6.0,6.0,21,Q4
229248,240042,6.0,2011,2,S,5.0,5.0,5.0,21,Q4
230149,240042,6.0,2011,2,S,5.0,5.0,5.0,21,Q4
226410,240042,6.0,2011,2,S,7.0,7.0,7.0,22,Q4
229989,240042,6.0,2011,2,S,5.1,5.1,5.1,32,Q4
228122,240042,6.0,2011,2,S,5.5,5.5,5.5,41,Q4
228046,240132,4.5,2011,2,S,5.0,5.0,5.0,21,Q3
230939,240132,4.5,2011,2,S,6.1,6.1,6.1,21,Q3
239839,240132,4.5,2011,2,N,2.4,2.4,2.4,21,Q3
227994,240132,4.5,2011,2,N,4.1,4.1,4.1,22,Q3
228324,240132,4.5,2011,2,N,4.2,4.2,4.2,22,Q3
227752,240042,6.0,2011,2,S,5.6,5.6,5.6,31,Q4
227769,240042,6.0,2011,2,S,6.4,6.4,6.4,31,Q4
254784,240132,4.5,2011,2,S,5.3,5.3,5.3,11,Q3
227947,240132,4.5,2011,2,S,6.2,6.2,6.2,12,Q3
228736,240132,4.5,2011,2,S,8.0,8.0,8.0,22,Q3
229830,240132,4.5,2011,2,S,7.5,7.5,7.5,22,Q3
227355,240132,4.5,2011,2,S,6.0,6.0,6.0,11,Q3
230878,240132,4.5,2011,2,S,5.4,5.4,5.4,11,Q3
227213,240132,4.5,2011,2,S,4.5,4.5,5.0,41,Q3
227459,240132,4.5,2011,2,S,8.0,8.0,8.0,41,Q3
227452,240132,4.5,2011,2,S,6.3,6.3,6.3,42,Q3
228631,240132,4.5,2011,2,S,5.6,5.6,5.6,41,Q3
232356,240132,4.5,2011,2,S,6.4,6.4,6.4,41,Q3
227182,240031,6.0,2011,2,S,6.8,6.8,6.8,20,Q3
229368,240031,6.0,2011,2,S,6.1,6.1,6.1,10,Q3
231202,240031,6.0,2011,2,S,5.0,5.0,5.0,10,Q3
239893,240031,6.0,2011,2,S,5.6,5.6,5.6,10,Q3
227877,240407,3.0,2011,2,S,7.7,7.7,7.7,10,Optativa
227878,240407,3.0,2011,2,S,5.3,5.3,5.3,10,Optativa
229808,240407,3.0,2011,2,S,8.5,8.5,8.5,10,Optativa
230356,240407,3.0,2011,2,S,7.7,7.7,7.7,10,Optativa
228060,240031,6.0,2011,2,S,5.3,5.3,5.3,40,Q3
228281,240031,6.0,2011,2,S,5.2,5.2,5.2,40,Q3
229148,240031,6.0,2011,2,S,5.3,5.3,5.3,40,Q3
228971,240031,6.0,2011,2,N,3.8,3.8,3.8,30,Q3
227522,240031,6.0,2011,2,S,5.0,5.0,5.0,40,Q3
232677,240031,6.0,2011,2,S,6.1,6.1,6.1,40,Q3
243200,240031,6.0,2011,2,S,6.3,6.3,6.3,40,Q3
227133,240044,3.0,2011,2,S,7.5,7.5,7.5,13,Q4
227518,240044,3.0,2011,2,S,7.4,7.4,7.4,22,Q4
227801,240044,3.0,2011,2,S,9.6,9.6,9.6,11,Q4
227854,240044,3.0,2011,2,S,9.6,9.6,9.6,11,Q4
227700,240044,3.0,2011,2,S,9.5,9.5,9.5,13,Q4
229890,240044,3.0,2011,2,S,9.0,9.0,9.0,13,Q4
229380,240044,3.0,2011,2,S,8.2,8.2,8.2,21,Q4
232879,240044,3.0,2011,2,S,8.2,8.2,8.2,21,Q4
239962,240044,3.0,2011,2,S,9.6,9.6,9.6,11,Q4
227027,240044,3.0,2011,2,S,8.4,8.4,8.4,12,Q4
227878,240044,3.0,2011,2,S,8.2,8.2,8.2,12,Q4
227792,240402,3.0,2011,2,S,6.4,6.4,6.4,10,Optativa
229925,240402,3.0,2011,2,S,8.1,8.1,8.1,10,Optativa
226410,240402,3.0,2011,2,S,7.7,7.7,7.7,20,Optativa
227048,240402,3.0,2011,2,S,7.0,7.0,7.0,20,Optativa
227142,240402,3.0,2011,2,S,6.5,6.5,6.5,20,Optativa
226472,240402,3.0,2011,2,S,8.5,8.5,8.5,10,Optativa
227296,240402,3.0,2011,2,S,7.0,7.0,7.0,10,Optativa
230302,240043,4.5,2011,2,S,7.0,7.0,7.0,42,Q4
230662,240043,4.5,2011,2,N,0.0,0.0,0.0,42,Q4
230992,240043,4.5,2011,2,S,6.1,6.1,6.1,42,Q4
226950,240043,4.5,2011,2,S,5.6,5.6,5.6,43,Q4
226818,240043,4.5,2011,2,S,8.4,8.4,8.4,11,Q4
228247,240043,4.5,2011,2,S,7.5,7.5,7.5,11,Q4
229242,240043,4.5,2011,2,S,7.9,7.9,7.9,11,Q4
232981,240033,4.5,2011,2,N,0.0,0.0,0.0,30,Q3
231371,240043,4.5,2011,2,S,6.9,6.9,6.9,41,Q4
242657,240043,4.5,2011,2,S,6.4,6.4,6.4,41,Q4
226499,240043,4.5,2011,2,S,6.8,6.8,6.8,42,Q4
227309,240043,4.5,2011,2,S,7.6,7.6,7.6,42,Q4
227942,240043,4.5,2011,2,S,5.8,5.8,5.8,42,Q4
228122,240043,4.5,2011,2,S,5.4,5.4,5.4,42,Q4
227787,240033,4.5,2011,2,N,2.3,2.3,2.3,30,Q3
227590,240044,3.0,2011,2,S,8.6,8.6,8.6,22,Q4
228080,240044,3.0,2011,2,S,8.2,8.2,8.2,23,Q4
228091,240044,3.0,2011,2,S,8.0,8.0,8.0,23,Q4
230684,240044,3.0,2011,2,S,8.2,8.2,8.2,23,Q4
227556,240044,3.0,2011,2,S,9.0,9.0,9.0,24,Q4
227369,240033,4.5,2011,2,N,0.0,0.0,0.0,20,Q3
227665,240033,4.5,2011,2,S,5.0,5.0,5.0,20,Q3
228055,240033,4.5,2011,2,S,5.0,5.0,5.0,20,Q3
228628,240033,4.5,2011,2,S,5.0,5.0,5.0,20,Q3
228488,240033,4.5,2011,2,S,7.0,7.0,7.0,30,Q3
230353,240033,4.5,2011,2,N,1.6,1.6,1.6,30,Q3
239839,240033,4.5,2011,2,S,5.4,5.4,5.4,20,Q3
229423,240043,4.5,2011,2,S,8.1,8.1,8.1,31,Q4
239836,240043,4.5,2011,2,S,6.2,6.2,6.2,31,Q4
227436,240043,4.5,2011,2,S,6.3,6.3,6.3,32,Q4
230310,240043,4.5,2011,2,S,8.4,8.4,8.4,32,Q4
228708,240044,3.0,2011,2,S,8.5,8.5,8.5,32,Q4
227300,240044,3.0,2011,2,S,8.3,8.3,8.3,31,Q4
228063,240044,3.0,2011,2,S,9.0,9.0,9.0,41,Q4
231371,240044,3.0,2011,2,S,9.0,9.0,9.0,41,Q4
228247,240044,3.0,2011,2,S,7.8,7.8,7.8,42,Q4
228537,240044,3.0,2011,2,S,8.2,8.2,8.2,42,Q4
228745,240044,3.0,2011,2,S,9.3,9.3,9.3,31,Q4
230686,240044,3.0,2011,2,S,9.4,9.4,9.4,31,Q4
231745,240044,3.0,2011,2,S,9.8,9.8,9.8,42,Q4
227482,240044,3.0,2011,2,S,10.0,10.0,10.0,43,Q4
230159,240043,4.5,2011,2,S,6.4,6.4,6.4,23,Q4
227823,240043,4.5,2011,2,S,6.2,6.2,6.2,31,Q4
227878,240043,4.5,2011,2,S,6.8,6.8,6.8,31,Q4
228190,240033,4.5,2011,2,S,6.4,6.4,6.4,40,Q3
228367,240033,4.5,2011,2,S,4.0,4.0,5.0,40,Q3
228623,240033,4.5,2011,2,S,6.1,6.1,6.1,40,Q3
227328,240043,4.5,2011,2,S,7.0,7.0,7.0,21,Q4
227821,240043,4.5,2011,2,S,6.4,6.4,6.4,21,Q4
229248,240043,4.5,2011,2,S,6.5,6.5,6.5,21,Q4
228128,240043,4.5,2011,2,S,6.8,6.8,6.8,22,Q4
227008,240043,4.5,2011,2,N,0.0,0.0,0.0,23,Q4
228055,240031,6.0,2011,2,S,5.0,5.0,5.0,20,Q3
228708,240031,6.0,2011,2,S,5.0,5.0,5.0,20,Q3
228715,240031,6.0,2011,2,S,5.4,5.4,5.4,20,Q3
228958,240031,6.0,2011,2,S,6.1,6.1,6.1,20,Q3
231048,240031,6.0,2011,2,S,5.5,5.5,5.5,20,Q3
239839,240031,6.0,2011,2,S,5.0,5.0,5.0,20,Q3
256160,240031,6.0,2011,2,N,0.0,0.0,0.0,20,Q3
228154,240042,6.0,2011,2,S,7.0,7.0,7.0,11,Q4
229677,240042,6.0,2011,2,S,5.4,5.4,5.4,11,Q4
231745,240042,6.0,2011,2,S,6.6,6.6,6.6,11,Q4
246587,240042,6.0,2011,2,S,5.2,5.2,5.2,11,Q4
227133,240042,6.0,2011,2,S,8.5,8.5,8.5,12,Q4
227805,240042,6.0,2011,2,S,8.0,8.0,8.0,12,Q4
229072,240042,6.0,2011,2,S,5.9,5.9,5.9,12,Q4
229380,240042,6.0,2011,2,S,6.0,6.0,6.0,12,Q4
229821,240042,6.0,2011,2,S,6.1,6.1,6.1,12,Q4
228154,240043,4.5,2011,2,S,7.6,7.6,7.6,12,Q4
246796,240043,4.5,2011,2,S,8.2,8.2,8.2,12,Q4
226472,240043,4.5,2011,2,S,8.1,8.1,8.1,13,Q4
228080,240043,4.5,2011,2,S,7.6,7.6,7.6,13,Q4
228745,240043,4.5,2011,2,S,7.8,7.8,7.8,13,Q4
246796,240406,3.0,2011,2,S,9.0,9.0,9.0,10,Optativa
227766,240043,4.5,2011,2,N,4.3,4.3,4.3,41,Q4
246796,240141,6.0,2011,2,S,6.5,6.5,6.5,12,Q4
227590,240141,6.0,2011,2,S,5.3,5.3,5.3,23,Q4
227298,240141,6.0,2011,2,S,7.6,7.6,7.6,24,Q4
227659,240141,6.0,2011,2,S,5.3,5.3,5.3,34,Q4
228615,240141,6.0,2011,2,S,9.0,9.0,9.0,11,Q4
229036,240141,6.0,2011,2,S,7.2,7.2,7.2,11,Q4
226472,240141,6.0,2011,2,S,6.5,6.5,6.5,14,Q4
227805,240141,6.0,2011,2,S,6.3,6.3,6.3,14,Q4
228080,240141,6.0,2011,2,S,6.8,6.8,6.8,14,Q4
228247,240141,6.0,2011,2,S,7.8,7.8,7.8,14,Q4
229925,240141,6.0,2011,2,S,7.9,7.9,7.9,14,Q4
227556,240141,6.0,2011,2,S,6.0,6.0,6.0,21,Q4
229400,240141,6.0,2011,2,S,6.6,6.6,6.6,21,Q4
248139,240141,6.0,2011,2,S,4.3,4.3,5.0,21,Q4
227871,240141,6.0,2011,2,S,5.4,5.4,5.4,32,Q4
227095,240141,6.0,2011,2,S,4.5,4.5,5.0,33,Q4
227637,240141,6.0,2011,2,S,8.2,8.2,8.2,12,Q4
228246,240141,6.0,2011,2,S,5.3,5.3,5.3,22,Q4
228571,240141,6.0,2011,2,S,5.3,5.3,5.3,22,Q4
227264,240141,6.0,2011,2,S,7.3,7.3,7.3,43,Q4
227332,240141,6.0,2011,2,S,5.4,5.4,5.4,43,Q4
227591,240141,6.0,2011,2,S,5.0,5.0,5.0,44,Q4
228848,240141,6.0,2011,2,S,5.0,5.0,5.0,44,Q4
227816,240141,6.0,2011,2,S,10.0,10.0,10.0,42,Q4
227942,240141,6.0,2011,2,S,5.9,5.9,5.9,42,Q4
226635,240041,6.0,2011,2,S,9.0,9.0,9.0,30,Q4
256153,240403,3.0,2011,2,S,5.0,5.0,5.0,10,Optativa
228099,240131,6.0,2011,2,S,6.2,6.2,6.2,20,Q3
227199,240131,6.0,2011,2,N,4.1,4.1,4.1,10,Q3
228006,240131,6.0,2011,2,S,5.0,5.0,5.0,10,Q3
228158,240131,6.0,2011,2,N,4.2,4.2,4.2,10,Q3
228459,240131,6.0,2011,2,S,4.5,4.5,5.0,10,Q3
228718,240131,6.0,2011,2,N,4.6,4.6,4.6,10,Q3
231202,240131,6.0,2011,2,N,4.1,4.1,4.1,10,Q3
232924,240131,6.0,2011,2,N,4.7,4.7,4.7,10,Q3
227285,240131,6.0,2011,2,S,5.4,5.4,5.4,20,Q3
227856,240133,6.0,2011,2,S,5.0,5.0,5.0,10,Q3
228006,240133,6.0,2011,2,N,1.5,1.5,1.5,10,Q3
228044,240133,6.0,2011,2,N,3.3,3.3,3.3,10,Q3
227200,240032,4.5,2011,2,S,6.5,6.5,6.5,12,Q3
227326,240032,4.5,2011,2,S,5.9,5.9,5.9,12,Q3
227327,240032,4.5,2011,2,S,7.4,7.4,7.4,12,Q3
227620,240032,4.5,2011,2,S,5.3,5.3,5.3,12,Q3
227742,240032,4.5,2011,2,S,5.3,5.3,5.3,12,Q3
228718,240032,4.5,2011,2,S,5.3,5.3,5.3,12,Q3
229211,240032,4.5,2011,2,S,5.0,5.0,5.0,12,Q3
243374,240133,6.0,2011,2,N,3.9,3.9,3.9,40,Q3
226881,240133,6.0,2011,2,N,0.0,0.0,0.0,10,Q3
227807,240032,4.5,2011,2,S,7.5,7.5,7.5,11,Q3
228045,240032,4.5,2011,2,S,6.8,6.8,6.8,11,Q3
227092,240032,4.5,2011,2,S,5.3,5.3,5.3,21,Q3
227128,240131,6.0,2011,2,S,5.0,5.0,5.0,40,Q3
227452,240131,6.0,2011,2,S,5.2,5.2,5.2,40,Q3
227609,240131,6.0,2011,2,S,6.1,6.1,6.1,40,Q3
227753,240131,6.0,2011,2,S,7.3,7.3,7.3,40,Q3
227757,240131,6.0,2011,2,S,5.1,5.1,5.1,40,Q3
228190,240131,6.0,2011,2,S,6.8,6.8,6.8,40,Q3
228532,240131,6.0,2011,2,S,5.7,5.7,5.7,40,Q3
228660,240131,6.0,2011,2,S,6.5,6.5,6.5,40,Q3
